Time,Voltage
-7.58000000e-009,5.39062538e-004
-7.56000000e-009,5.12500036e-004
-7.54000000e-009,4.64062533e-004
-7.52000000e-009,4.21875030e-004
-7.50000000e-009,4.48437532e-004
-7.48000000e-009,4.46875032e-004
-7.46000000e-009,4.50000032e-004
-7.44000000e-009,5.06250036e-004
-7.42000000e-009,5.17187537e-004
-7.40000000e-009,5.10937536e-004
-7.38000000e-009,4.29687530e-004
-7.36000000e-009,4.48437532e-004
-7.34000000e-009,4.71875033e-004
-7.32000000e-009,4.57812532e-004
-7.30000000e-009,4.07812529e-004
-7.28000000e-009,3.90625028e-004
-7.26000000e-009,4.31250031e-004
-7.24000000e-009,4.43750031e-004
-7.22000000e-009,4.35937531e-004
-7.20000000e-009,4.06250029e-004
-7.18000000e-009,3.92187528e-004
-7.16000000e-009,4.03125029e-004
-7.14000000e-009,4.06250029e-004
-7.12000000e-009,3.95312528e-004
-7.10000000e-009,3.87500027e-004
-7.08000000e-009,4.10937529e-004
-7.06000000e-009,4.92187535e-004
-7.04000000e-009,5.15625036e-004
-7.02000000e-009,5.40625038e-004
-7.00000000e-009,4.54687532e-004
-6.98000000e-009,4.42187531e-004
-6.96000000e-009,4.20312530e-004
-6.94000000e-009,4.10937529e-004
-6.92000000e-009,3.59375025e-004
-6.90000000e-009,3.81250027e-004
-6.88000000e-009,4.18750030e-004
-6.86000000e-009,4.64062533e-004
-6.84000000e-009,4.42187531e-004
-6.82000000e-009,4.46875032e-004
-6.80000000e-009,4.17187530e-004
-6.78000000e-009,3.81250027e-004
-6.76000000e-009,3.93750028e-004
-6.74000000e-009,4.28125030e-004
-6.72000000e-009,4.75000034e-004
-6.70000000e-009,4.51562532e-004
-6.68000000e-009,4.20312530e-004
-6.66000000e-009,3.78125027e-004
-6.64000000e-009,3.93750028e-004
-6.62000000e-009,4.21875030e-004
-6.60000000e-009,4.62500033e-004
-6.58000000e-009,4.84375034e-004
-6.56000000e-009,4.35937531e-004
-6.54000000e-009,3.76562527e-004
-6.52000000e-009,4.32812531e-004
-6.50000000e-009,5.09375036e-004
-6.48000000e-009,4.81250034e-004
-6.46000000e-009,4.50000032e-004
-6.44000000e-009,4.20312530e-004
-6.42000000e-009,4.31250031e-004
-6.40000000e-009,3.73437526e-004
-6.38000000e-009,3.67187526e-004
-6.36000000e-009,3.85937527e-004
-6.34000000e-009,4.15625029e-004
-6.32000000e-009,4.45312532e-004
-6.30000000e-009,4.17187530e-004
-6.28000000e-009,4.25000030e-004
-6.26000000e-009,4.15625029e-004
-6.24000000e-009,3.48437525e-004
-6.22000000e-009,2.96875021e-004
-6.20000000e-009,3.92187528e-004
-6.18000000e-009,4.32812531e-004
-6.16000000e-009,4.75000034e-004
-6.14000000e-009,4.34375031e-004
-6.12000000e-009,4.07812529e-004
-6.10000000e-009,4.04687529e-004
-6.08000000e-009,4.26562530e-004
-6.06000000e-009,3.84375027e-004
-6.04000000e-009,4.17187530e-004
-6.02000000e-009,3.96875028e-004
